Date,Visitor/Neutral,PTS,Home/Neutral,PTS
"Wed, Jan 7, 2009",MEM,89,BKN,100
"Wed, Jan 7, 2009",IND,113,PHX,110
"Wed, Jan 7, 2009",DET,83,POR,84
"Wed, Jan 7, 2009",NOH,90,UTA,116
"Wed, Jan 7, 2009",TOR,99,WAS,93
"Thu, Jan 8, 2009",NYK,94,DAL,99
"Thu, Jan 8, 2009",LAC,84,SAS,106
"Fri, Jan 9, 2009",WAS,86,CHI,98
"Fri, Jan 9, 2009",BOS,83,CLE,98
"Fri, Jan 9, 2009",DET,93,DEN,90
"Fri, Jan 9, 2009",IND,119,LAL,121
"Fri, Jan 9, 2009",BKN,102,MIL,104
"Fri, Jan 9, 2009",LAC,80,NOH,107
"Fri, Jan 9, 2009",HOU,98,OKC,96
"Fri, Jan 9, 2009",ATL,87,ORL,121
"Fri, Jan 9, 2009",CHA,87,PHI,93
"Fri, Jan 9, 2009",DAL,100,PHX,128
"Fri, Jan 9, 2009",MIA,119,SAC,115
"Fri, Jan 9, 2009",MEM,82,TOR,103
"Sat, Jan 10, 2009",OKC,109,CHI,98
"Sat, Jan 10, 2009",NYK,76,HOU,96
"Sat, Jan 10, 2009",MIL,104,MIN,106
"Sat, Jan 10, 2009",GSW,100,POR,113
"Sat, Jan 10, 2009",DET,82,UTA,99
"Sat, Jan 10, 2009",CHA,92,WAS,89
"Sun, Jan 11, 2009",PHI,109,ATL,94
"Sun, Jan 11, 2009",IND,117,GSW,120
"Sun, Jan 11, 2009",PHX,109,LAC,103
"Sun, Jan 11, 2009",MIA,105,LAL,108
"Sun, Jan 11, 2009",DAL,95,SAC,102
"Sun, Jan 11, 2009",ORL,105,SAS,98
"Sun, Jan 11, 2009",BOS,94,TOR,88
"Mon, Jan 12, 2009",TOR,109,BOS,115
"Mon, Jan 12, 2009",POR,109,CHI,95
"Mon, Jan 12, 2009",OKC,99,BKN,103
"Mon, Jan 12, 2009",NYK,101,NOH,95
"Mon, Jan 12, 2009",IND,113,UTA,120
"Mon, Jan 12, 2009",MIL,97,WAS,91
"Tue, Jan 13, 2009",DAL,97,DEN,99
"Tue, Jan 13, 2009",CHA,80,DET,78
"Tue, Jan 13, 2009",LAL,105,HOU,100
"Tue, Jan 13, 2009",CLE,102,MEM,87
"Tue, Jan 13, 2009",MIA,99,MIN,96
"Tue, Jan 13, 2009",ATL,102,PHX,107
"Tue, Jan 13, 2009",ORL,139,SAC,107
"Wed, Jan 14, 2009",BKN,86,BOS,118
"Wed, Jan 14, 2009",NOH,104,DAL,97
"Wed, Jan 14, 2009",SAC,135,GSW,133
"Wed, Jan 14, 2009",DET,106,IND,110
"Wed, Jan 14, 2009",ATL,97,LAC,80
"Wed, Jan 14, 2009",MIA,102,MIL,99
"Wed, Jan 14, 2009",WAS,122,NYK,128
"Wed, Jan 14, 2009",UTA,93,OKC,114
"Wed, Jan 14, 2009",POR,79,PHI,100
"Wed, Jan 14, 2009",LAL,111,SAS,112
"Wed, Jan 14, 2009",CHI,102,TOR,98
"Thu, Jan 15, 2009",CLE,93,CHI,102
"Thu, Jan 15, 2009",PHX,113,DEN,119
"Thu, Jan 15, 2009",POR,105,BKN,99
"Fri, Jan 16, 2009",NOH,78,CLE,92
"Fri, Jan 16, 2009",ATL,114,GSW,119
"Fri, Jan 16, 2009",TOR,104,IND,111
"Fri, Jan 16, 2009",ORL,109,LAL,103
"Fri, Jan 16, 2009",UTA,101,MEM,91
"Fri, Jan 16, 2009",DET,79,OKC,89
"Fri, Jan 16, 2009",SAS,87,PHI,109
"Fri, Jan 16, 2009",MIN,105,PHX,103
"Fri, Jan 16, 2009",MIL,129,SAC,122
"Fri, Jan 16, 2009",NYK,89,WAS,96
"Sat, Jan 17, 2009",POR,97,CHA,102
"Sat, Jan 17, 2009",SAS,92,CHI,87
"Sat, Jan 17, 2009",UTA,108,DAL,115
"Sat, Jan 17, 2009",ORL,106,DEN,88
"Sat, Jan 17, 2009",NOH,91,DET,85
"Sat, Jan 17, 2009",MIA,86,HOU,93
"Sat, Jan 17, 2009",MIL,92,LAC,101
"Sat, Jan 17, 2009",BOS,105,BKN,85
"Sat, Jan 17, 2009",PHI,107,NYK,97
"Sun, Jan 18, 2009",MIA,104,OKC,94
"Sun, Jan 18, 2009",PHX,117,TOR,113
"Mon, Jan 19, 2009",TOR,84,ATL,87
"Mon, Jan 19, 2009",PHX,87,BOS,104
"Mon, Jan 19, 2009",SAS,86,CHA,84
"Mon, Jan 19, 2009",WAS,98,GSW,119
"Mon, Jan 19, 2009",DEN,113,HOU,115
"Mon, Jan 19, 2009",MIN,94,LAC,86
"Mon, Jan 19, 2009",CLE,88,LAL,105
"Mon, Jan 19, 2009",DET,87,MEM,79
"Mon, Jan 19, 2009",IND,100,NOH,103
"Mon, Jan 19, 2009",CHI,98,NYK,102
"Mon, Jan 19, 2009",DAL,95,PHI,93
"Mon, Jan 19, 2009",MIL,85,POR,102
"Tue, Jan 20, 2009",ATL,105,CHI,102
"Tue, Jan 20, 2009",SAC,99,DEN,118
"Tue, Jan 20, 2009",IND,81,SAS,99
"Tue, Jan 20, 2009",MIN,107,UTA,112
"Wed, Jan 21, 2009",MEM,86,CHA,101
"Wed, Jan 21, 2009",TOR,76,DET,95
"Wed, Jan 21, 2009",OKC,122,GSW,121
"Wed, Jan 21, 2009",UTA,99,HOU,108
"Wed, Jan 21, 2009",LAL,108,LAC,97
"Wed, Jan 21, 2009",BOS,98,MIA,83
"Wed, Jan 21, 2009",DAL,99,MIL,133
"Wed, Jan 21, 2009",BKN,92,NOH,102
"Wed, Jan 21, 2009",PHX,109,NYK,114
"Wed, Jan 21, 2009",CLE,104,POR,98
"Wed, Jan 21, 2009",WAS,110,SAC,107
"Thu, Jan 22, 2009",WAS,97,LAL,117
"Thu, Jan 22, 2009",BOS,90,ORL,80
"Fri, Jan 23, 2009",MIL,87,ATL,117
"Fri, Jan 23, 2009",PHX,76,CHA,98
"Fri, Jan 23, 2009",TOR,114,CHI,94
"Fri, Jan 23, 2009",DAL,112,DET,91
"Fri, Jan 23, 2009",CLE,106,GSW,105
"Fri, Jan 23, 2009",HOU,102,IND,107
"Fri, Jan 23, 2009",OKC,104,LAC,107
"Fri, Jan 23, 2009",NOH,108,MIN,116
"Fri, Jan 23, 2009",MEM,88,NYK,108
"Fri, Jan 23, 2009",BKN,91,SAS,94
"Sat, Jan 24, 2009",BKN,99,MEM,88
"Sat, Jan 24, 2009",ORL,97,MIA,103
"Sat, Jan 24, 2009",SAC,104,MIL,106
"Sat, Jan 24, 2009",NYK,110,PHI,116
"Sat, Jan 24, 2009",WAS,87,POR,100
"Sat, Jan 24, 2009",CLE,102,UTA,97
"Sun, Jan 25, 2009",PHX,104,ATL,99
"Sun, Jan 25, 2009",DAL,100,BOS,124
"Sun, Jan 25, 2009",UTA,97,DEN,117
"Sun, Jan 25, 2009",HOU,108,DET,105
"Sun, Jan 25, 2009",LAC,92,GSW,107
"Sun, Jan 25, 2009",CHA,93,IND,98
"Sun, Jan 25, 2009",SAS,85,LAL,99
"Sun, Jan 25, 2009",CHI,108,MIN,109
"Sun, Jan 25, 2009",SAC,97,TOR,113
"Mon, Jan 26, 2009",POR,113,LAC,88
"Mon, Jan 26, 2009",ATL,79,MIA,95
"Mon, Jan 26, 2009",MIN,90,MIL,83
"Mon, Jan 26, 2009",PHI,86,NOH,101
"Mon, Jan 26, 2009",HOU,98,NYK,104
"Mon, Jan 26, 2009",BKN,85,OKC,94
"Mon, Jan 26, 2009",PHX,103,WAS,87
"Tue, Jan 27, 2009",SAC,110,CLE,117
"Tue, Jan 27, 2009",CHA,117,LAL,110
"Tue, Jan 27, 2009",DEN,100,MEM,85
"Tue, Jan 27, 2009",IND,111,ORL,135
"Tue, Jan 27, 2009",SAS,106,UTA,100
"Wed, Jan 28, 2009",SAC,100,BOS,119
"Wed, Jan 28, 2009",GSW,93,DAL,117
"Wed, Jan 28, 2009",PHI,95,HOU,93
"Wed, Jan 28, 2009",MIL,99,IND,107
"Wed, Jan 28, 2009",CHI,95,LAC,75
"Wed, Jan 28, 2009",WAS,71,MIA,93
"Wed, Jan 28, 2009",DET,98,MIN,89
"Wed, Jan 28, 2009",TOR,107,BKN,106
"Wed, Jan 28, 2009",DEN,81,NOH,94
"Wed, Jan 28, 2009",ATL,104,NYK,112
"Wed, Jan 28, 2009",MEM,102,OKC,114
"Wed, Jan 28, 2009",CHA,74,POR,88
"Thu, Jan 29, 2009",CLE,88,ORL,99
"Thu, Jan 29, 2009",SAS,114,PHX,104
"Fri, Jan 30, 2009",BKN,88,ATL,105
"Fri, Jan 30, 2009",LAC,95,CLE,112
"Fri, Jan 30, 2009",CHA,99,DEN,110
"Fri, Jan 30, 2009",BOS,86,DET,78
"Fri, Jan 30, 2009",MIA,103,IND,114
"Fri, Jan 30, 2009",LAL,132,MIN,119
"Fri, Jan 30, 2009",GSW,91,NOH,87
"Fri, Jan 30, 2009",WAS,94,PHI,104
"Fri, Jan 30, 2009",CHI,109,SAC,88
"Fri, Jan 30, 2009",MIL,96,TOR,85
"Fri, Jan 30, 2009",OKC,90,UTA,110
"Sat, Jan 31, 2009",GSW,93,HOU,110
"Sat, Jan 31, 2009",NYK,122,IND,113
"Sat, Jan 31, 2009",LAL,115,MEM,98
"Sat, Jan 31, 2009",DAL,111,MIA,96
"Sat, Jan 31, 2009",ATL,107,MIL,110
"Sat, Jan 31, 2009",BKN,85,PHI,83
"Sat, Jan 31, 2009",CHI,122,PHX,111
"Sat, Jan 31, 2009",UTA,108,POR,122
"Sat, Jan 31, 2009",NOH,93,SAS,106
"Sat, Jan 31, 2009",LAC,94,WAS,106
"Sun, Feb 1, 2009",MIN,101,BOS,109
"Sun, Feb 1, 2009",CLE,90,DET,80
"Sun, Feb 1, 2009",OKC,118,SAC,122
"Sun, Feb 1, 2009",ORL,113,TOR,90
"Mon, Feb 2, 2009",SAS,110,GSW,105
"Mon, Feb 2, 2009",LAC,95,MIA,119
"Mon, Feb 2, 2009",POR,97,NOH,89
"Mon, Feb 2, 2009",LAL,126,NYK,117
"Mon, Feb 2, 2009",DAL,105,ORL,95
"Mon, Feb 2, 2009",SAC,81,PHX,129
"Mon, Feb 2, 2009",CHA,86,UTA,105
"Mon, Feb 2, 2009",MEM,113,WAS,97
"Tue, Feb 3, 2009",TOR,83,CLE,101
"Tue, Feb 3, 2009",SAS,96,DEN,104
"Tue, Feb 3, 2009",CHI,100,HOU,107
"Tue, Feb 3, 2009",MIN,116,IND,111
"Tue, Feb 3, 2009",MIL,85,BKN,99
"Tue, Feb 3, 2009",BOS,100,PHI,99
"Wed, Feb 4, 2009",POR,99,DAL,104
"Wed, Feb 4, 2009",MIA,90,DET,93
"Wed, Feb 4, 2009",PHX,112,GSW,124
"Wed, Feb 4, 2009",HOU,93,MEM,104
"Wed, Feb 4, 2009",ATL,94,MIN,86
"Wed, Feb 4, 2009",CHI,107,NOH,93
"Wed, Feb 4, 2009",CLE,107,NYK,102
"Wed, Feb 4, 2009",DEN,114,OKC,113
"Wed, Feb 4, 2009",LAC,96,ORL,125
"Wed, Feb 4, 2009",LAL,115,TOR,107
"Wed, Feb 4, 2009",BKN,115,WAS,88
"Thu, Feb 5, 2009",LAL,110,BOS,109
"Thu, Feb 5, 2009",IND,94,PHI,99
"Thu, Feb 5, 2009",DAL,87,UTA,115
"Fri, Feb 6, 2009",ATL,102,CHA,97
"Fri, Feb 6, 2009",ORL,102,IND,107
"Fri, Feb 6, 2009",LAC,126,MEM,105
"Fri, Feb 6, 2009",TOR,92,NOH,101
"Fri, Feb 6, 2009",BOS,110,NYK,100
"Fri, Feb 6, 2009",POR,93,OKC,102
"Fri, Feb 6, 2009",GSW,105,PHX,115
"Fri, Feb 6, 2009",UTA,111,SAC,107
"Fri, Feb 6, 2009",DEN,124,WAS,103
"Sat, Feb 7, 2009",LAC,121,ATL,97
"Sat, Feb 7, 2009",CHI,114,DAL,115
"Sat, Feb 7, 2009",MIN,90,HOU,107
"Sat, Feb 7, 2009",TOR,70,MEM,78
"Sat, Feb 7, 2009",DET,126,MIL,121
"Sat, Feb 7, 2009",DEN,70,BKN,114
"Sat, Feb 7, 2009",MIA,84,PHI,94
"Sun, Feb 8, 2009",SAS,105,BOS,99
"Sun, Feb 8, 2009",LAL,101,CLE,91
"Sun, Feb 8, 2009",PHX,107,DET,97
"Sun, Feb 8, 2009",UTA,96,GSW,116
"Sun, Feb 8, 2009",CHA,92,MIA,96
"Sun, Feb 8, 2009",MIN,97,NOH,101
"Sun, Feb 8, 2009",SAC,113,OKC,116
"Sun, Feb 8, 2009",BKN,84,ORL,101
"Sun, Feb 8, 2009",NYK,108,POR,109
"Sun, Feb 8, 2009",IND,117,WAS,119
"Mon, Feb 9, 2009",LAC,73,CHA,94
"Mon, Feb 9, 2009",NOH,80,MEM,85
"Mon, Feb 9, 2009",HOU,112,MIL,124
"Mon, Feb 9, 2009",PHX,91,PHI,108
"Tue, Feb 10, 2009",WAS,90,ATL,111
"Tue, Feb 10, 2009",DET,102,CHI,107
"Tue, Feb 10, 2009",SAC,100,DAL,118
"Tue, Feb 10, 2009",NYK,127,GSW,144
"Tue, Feb 10, 2009",CLE,95,IND,96
"Tue, Feb 10, 2009",OKC,98,LAL,105
"Tue, Feb 10, 2009",DEN,99,MIA,82
"Tue, Feb 10, 2009",TOR,110,MIN,102
"Tue, Feb 10, 2009",SAS,108,BKN,93
"Wed, Feb 11, 2009",WAS,89,CHA,101
"Wed, Feb 11, 2009",PHX,92,CLE,109
"Wed, Feb 11, 2009",ATL,99,DET,95
"Wed, Feb 11, 2009",SAC,82,HOU,94
"Wed, Feb 11, 2009",NYK,124,LAC,128
"Wed, Feb 11, 2009",IND,110,MIL,122
"Wed, Feb 11, 2009",BOS,89,NOH,77
"Wed, Feb 11, 2009",DEN,82,ORL,73
"Wed, Feb 11, 2009",MEM,87,PHI,91
"Wed, Feb 11, 2009",OKC,92,POR,106
"Wed, Feb 11, 2009",SAS,89,TOR,91
"Wed, Feb 11, 2009",LAL,109,UTA,113
"Thu, Feb 12, 2009",MIA,95,CHI,93
"Thu, Feb 12, 2009",BOS,99,DAL,92
"Thu, Feb 12, 2009",POR,98,GSW,105
"Tue, Feb 17, 2009",MIL,92,DET,86
"Tue, Feb 17, 2009",BKN,88,HOU,114
"Tue, Feb 17, 2009",PHI,91,IND,100
"Tue, Feb 17, 2009",ATL,83,LAL,96
"Tue, Feb 17, 2009",SAS,107,NYK,112
"Tue, Feb 17, 2009",NOH,100,OKC,98
"Tue, Feb 17, 2009",CHA,102,ORL,107
"Tue, Feb 17, 2009",LAC,100,PHX,140
"Tue, Feb 17, 2009",MEM,99,UTA,117
"Tue, Feb 17, 2009",MIN,103,WAS,111
"Wed, Feb 18, 2009",IND,94,CHA,103
"Wed, Feb 18, 2009",BKN,98,DAL,113
"Wed, Feb 18, 2009",LAL,129,GSW,121
"Wed, Feb 18, 2009",PHX,142,LAC,119
"Wed, Feb 18, 2009",MIN,111,MIA,104
"Wed, Feb 18, 2009",CHI,113,MIL,104
"Wed, Feb 18, 2009",ORL,85,NOH,117
"Wed, Feb 18, 2009",DEN,101,PHI,89
"Wed, Feb 18, 2009",MEM,90,POR,94
"Wed, Feb 18, 2009",ATL,105,SAC,100
"Wed, Feb 18, 2009",CLE,93,TOR,76
"Thu, Feb 19, 2009",SAS,83,DET,79
"Thu, Feb 19, 2009",BOS,85,UTA,90
"Fri, Feb 20, 2009",ORL,92,CHA,80
"Fri, Feb 20, 2009",DEN,99,CHI,116
"Fri, Feb 20, 2009",DAL,86,HOU,93
"Fri, Feb 20, 2009",NOH,111,LAL,115
"Fri, Feb 20, 2009",SAC,115,MEM,106
"Fri, Feb 20, 2009",CLE,111,MIL,103
"Fri, Feb 20, 2009",IND,112,MIN,105
"Fri, Feb 20, 2009",WAS,107,BKN,96
"Fri, Feb 20, 2009",TOR,97,NYK,127
"Fri, Feb 20, 2009",OKC,118,PHX,140
"Fri, Feb 20, 2009",ATL,98,POR,108
"Sat, Feb 21, 2009",SAC,95,DAL,116
"Sat, Feb 21, 2009",OKC,120,GSW,133
"Sat, Feb 21, 2009",PHI,91,MIA,97
"Sat, Feb 21, 2009",NOH,88,UTA,102
"Sat, Feb 21, 2009",SAS,98,WAS,67
"Sun, Feb 22, 2009",DET,78,CLE,99
"Sun, Feb 22, 2009",CHA,78,HOU,99
"Sun, Feb 22, 2009",CHI,91,IND,98
"Sun, Feb 22, 2009",DEN,117,MIL,120
"Sun, Feb 22, 2009",LAL,111,MIN,108
"Sun, Feb 22, 2009",MIA,99,ORL,122
"Sun, Feb 22, 2009",BOS,128,PHX,108
"Sun, Feb 22, 2009",LAC,87,POR,116
"Sun, Feb 22, 2009",NYK,100,TOR,111
"Mon, Feb 23, 2009",BOS,114,DEN,76
"Mon, Feb 23, 2009",GSW,105,LAC,118
"Mon, Feb 23, 2009",PHI,96,BKN,98
"Mon, Feb 23, 2009",IND,119,NYK,123
"Mon, Feb 23, 2009",NOH,112,SAC,105
"Mon, Feb 23, 2009",ATL,89,UTA,108
"Tue, Feb 24, 2009",ORL,102,CHI,120
"Tue, Feb 24, 2009",MEM,79,CLE,94
"Tue, Feb 24, 2009",POR,94,HOU,98
"Tue, Feb 24, 2009",DET,91,MIA,103
"Tue, Feb 24, 2009",LAL,107,OKC,93
"Tue, Feb 24, 2009",CHA,102,PHX,112
"Tue, Feb 24, 2009",DAL,76,SAS,93
"Tue, Feb 24, 2009",MIN,110,TOR,118
"Wed, Feb 25, 2009",MIL,96,DAL,116
"Wed, Feb 25, 2009",ATL,109,DEN,110
"Wed, Feb 25, 2009",MEM,99,IND,104
"Wed, Feb 25, 2009",BOS,91,LAC,93
"Wed, Feb 25, 2009",UTA,120,MIN,103
"Wed, Feb 25, 2009",CHI,99,BKN,111
"Wed, Feb 25, 2009",DET,87,NOH,90
"Wed, Feb 25, 2009",ORL,114,NYK,109
"Wed, Feb 25, 2009",CHA,98,SAC,91
"Wed, Feb 25, 2009",POR,84,SAS,99
"Wed, Feb 25, 2009",PHI,106,WAS,98
"Thu, Feb 26, 2009",CLE,74,HOU,93
"Thu, Feb 26, 2009",PHX,106,LAL,132
"Fri, Feb 27, 2009",MIA,83,ATL,91
"Fri, Feb 27, 2009",IND,99,BOS,104
"Fri, Feb 27, 2009",OKC,108,DAL,110
"Fri, Feb 27, 2009",LAL,79,DEN,90
"Fri, Feb 27, 2009",CHA,112,GSW,109
"Fri, Feb 27, 2009",POR,102,MIN,82
"Fri, Feb 27, 2009",MIL,94,NOH,95
"Fri, Feb 27, 2009",PHI,108,NYK,103
"Fri, Feb 27, 2009",DET,93,ORL,85
"Fri, Feb 27, 2009",TOR,113,PHX,133
"Fri, Feb 27, 2009",LAC,86,SAC,98
"Fri, Feb 27, 2009",CLE,97,SAS,86
"Fri, Feb 27, 2009",CHI,90,WAS,113
"Sat, Feb 28, 2009",HOU,102,CHI,105
"Sat, Feb 28, 2009",CHA,100,LAC,95
"Sat, Feb 28, 2009",OKC,99,MEM,92
"Sat, Feb 28, 2009",NYK,115,MIA,120
"Sat, Feb 28, 2009",WAS,93,MIL,109
"Sat, Feb 28, 2009",ORL,106,PHI,100
"Sat, Feb 28, 2009",SAC,89,UTA,102
"Sun, Mar 1, 2009",CLE,88,ATL,87
"Sun, Mar 1, 2009",DET,105,BOS,95
"Sun, Mar 1, 2009",TOR,98,DAL,109
"Sun, Mar 1, 2009",UTA,112,GSW,104
"Sun, Mar 1, 2009",DEN,94,IND,100
"Sun, Mar 1, 2009",HOU,105,MIN,94
"Sun, Mar 1, 2009",NOH,99,BKN,96
"Sun, Mar 1, 2009",LAL,111,PHX,118
"Sun, Mar 1, 2009",SAS,84,POR,102
"Mon, Mar 2, 2009",SAS,106,LAC,78
"Mon, Mar 2, 2009",CLE,107,MIA,100
"Mon, Mar 2, 2009",DAL,87,OKC,96
"Mon, Mar 2, 2009",NOH,98,PHI,91
"Mon, Mar 2, 2009",ATL,98,WAS,89
"Tue, Mar 3, 2009",CHI,80,CHA,96
"Tue, Mar 3, 2009",DEN,95,DET,100
"Tue, Mar 3, 2009",TOR,97,HOU,107
"Tue, Mar 3, 2009",MEM,89,LAL,99
"Tue, Mar 3, 2009",BKN,99,MIL,95
"Tue, Mar 3, 2009",GSW,118,MIN,94
"Tue, Mar 3, 2009",PHX,99,ORL,111
"Tue, Mar 3, 2009",IND,117,SAC,109
"Wed, Mar 4, 2009",GSW,88,CHI,110
"Wed, Mar 4, 2009",MIL,73,CLE,91
"Wed, Mar 4, 2009",SAS,102,DAL,107
"Wed, Mar 4, 2009",MEM,118,LAC,95
"Wed, Mar 4, 2009",PHX,129,MIA,135
"Wed, Mar 4, 2009",BOS,115,BKN,111
"Wed, Mar 4, 2009",ATL,105,NYK,109
"Wed, Mar 4, 2009",WAS,83,OKC,88
"Wed, Mar 4, 2009",IND,105,POR,107
"Wed, Mar 4, 2009",HOU,94,UTA,101
"Thu, Mar 5, 2009",POR,90,DEN,106
"Thu, Mar 5, 2009",DAL,88,NOH,104
"Fri, Mar 6, 2009",CLE,94,BOS,105
"Fri, Mar 6, 2009",ATL,91,CHA,98
"Fri, Mar 6, 2009",MIL,102,CHI,117
"Fri, Mar 6, 2009",GSW,91,DET,108
"Fri, Mar 6, 2009",PHX,112,HOU,116
"Fri, Mar 6, 2009",MIN,90,LAL,110
"Fri, Mar 6, 2009",BKN,102,ORL,105
"Fri, Mar 6, 2009",WAS,78,SAS,100
"Fri, Mar 6, 2009",MIA,108,TOR,102
"Fri, Mar 6, 2009",DEN,91,UTA,97
"Sat, Mar 7, 2009",DET,83,ATL,87
"Sat, Mar 7, 2009",MIA,89,CLE,99
"Sat, Mar 7, 2009",WAS,103,DAL,119
"Sat, Mar 7, 2009",IND,106,LAC,105
"Sat, Mar 7, 2009",PHI,110,MEM,105
"Sat, Mar 7, 2009",GSW,120,MIL,127
"Sat, Mar 7, 2009",OKC,90,NOH,108
"Sat, Mar 7, 2009",CHA,114,NYK,105
"Sat, Mar 7, 2009",MIN,93,POR,95
"Sun, Mar 8, 2009",ORL,86,BOS,79
"Sun, Mar 8, 2009",MEM,83,HOU,93
"Sun, Mar 8, 2009",NYK,101,BKN,106
"Sun, Mar 8, 2009",PHI,74,OKC,89
"Sun, Mar 8, 2009",DEN,106,SAC,114
"Sun, Mar 8, 2009",PHX,98,SAS,103
"Sun, Mar 8, 2009",UTA,109,TOR,101
"Mon, Mar 9, 2009",NOH,79,ATL,89
"Mon, Mar 9, 2009",HOU,97,DEN,95
"Mon, Mar 9, 2009",ORL,94,DET,98
"Mon, Mar 9, 2009",CHI,127,MIA,130
"Mon, Mar 9, 2009",WAS,110,MIN,99
"Mon, Mar 9, 2009",LAL,94,POR,111
"Tue, Mar 10, 2009",UTA,112,IND,100
"Tue, Mar 10, 2009",CLE,87,LAC,83
"Tue, Mar 10, 2009",NYK,120,MIL,112
"Tue, Mar 10, 2009",DAL,122,PHX,117
"Tue, Mar 10, 2009",OKC,99,SAC,98
"Tue, Mar 10, 2009",CHA,86,SAS,100
"Wed, Mar 11, 2009",UTA,93,ATL,100
"Wed, Mar 11, 2009",OKC,99,DEN,112
"Wed, Mar 11, 2009",NYK,116,DET,111
"Wed, Mar 11, 2009",BKN,112,GSW,116
"Wed, Mar 11, 2009",LAL,102,HOU,96
"Wed, Mar 11, 2009",BOS,99,MIA,107
"Wed, Mar 11, 2009",MEM,79,MIN,104
"Wed, Mar 11, 2009",CHI,79,ORL,107
"Wed, Mar 11, 2009",TOR,106,PHI,115
"Wed, Mar 11, 2009",DAL,93,POR,89
"Wed, Mar 11, 2009",NOH,109,WAS,98
"Thu, Mar 12, 2009",CLE,119,PHX,111
"Thu, Mar 12, 2009",LAL,102,SAS,95
"Fri, Mar 13, 2009",IND,87,ATL,101
"Fri, Mar 13, 2009",MEM,92,BOS,102
"Fri, Mar 13, 2009",HOU,91,CHA,86
"Fri, Mar 13, 2009",DAL,110,GSW,119
"Fri, Mar 13, 2009",NOH,95,MIL,86
"Fri, Mar 13, 2009",NYK,102,MIN,94
"Fri, Mar 13, 2009",CHI,101,PHI,104
"Fri, Mar 13, 2009",BKN,100,POR,109
"Fri, Mar 13, 2009",CLE,126,SAC,123
"Fri, Mar 13, 2009",DET,99,TOR,95
"Fri, Mar 13, 2009",ORL,112,WAS,103
"Sat, Mar 14, 2009",NOH,79,CHI,97
"Sat, Mar 14, 2009",LAC,94,DEN,107
"Sat, Mar 14, 2009",SAS,88,HOU,85
"Sat, Mar 14, 2009",UTA,129,MIA,140
"Sat, Mar 14, 2009",CHA,100,MIN,108
"Sat, Mar 14, 2009",OKC,95,PHX,106
"Sun, Mar 15, 2009",POR,80,ATL,98
"Sun, Mar 15, 2009",NYK,93,CLE,98
"Sun, Mar 15, 2009",MEM,89,DET,84
"Sun, Mar 15, 2009",PHX,154,GSW,130
"Sun, Mar 15, 2009",BKN,105,LAC,107
"Sun, Mar 15, 2009",DAL,100,LAL,107
"Sun, Mar 15, 2009",BOS,77,MIL,86
"Sun, Mar 15, 2009",UTA,87,ORL,105
"Sun, Mar 15, 2009",MIA,77,PHI,85
"Sun, Mar 15, 2009",IND,87,TOR,110
"Sun, Mar 15, 2009",SAC,104,WAS,106
"Mon, Mar 16, 2009",TOR,86,CHA,112
"Mon, Mar 16, 2009",BKN,96,DEN,121
"Mon, Mar 16, 2009",POR,103,MEM,92
"Mon, Mar 16, 2009",HOU,95,NOH,84
"Mon, Mar 16, 2009",SAS,76,OKC,78
"Tue, Mar 17, 2009",SAC,97,ATL,119
"Tue, Mar 17, 2009",BOS,121,CHI,127
"Tue, Mar 17, 2009",ORL,93,CLE,97
"Tue, Mar 17, 2009",DET,101,DAL,103
"Tue, Mar 17, 2009",LAC,120,GSW,127
"Tue, Mar 17, 2009",PHI,94,LAL,93
"Tue, Mar 17, 2009",MIN,86,SAS,93
"Tue, Mar 17, 2009",WAS,88,UTA,103
"Wed, Mar 18, 2009",MIA,108,BOS,112
"Wed, Mar 18, 2009",SAC,88,CHA,104
"Wed, Mar 18, 2009",DET,101,HOU,106
"Wed, Mar 18, 2009",POR,95,IND,85
"Wed, Mar 18, 2009",WAS,108,LAC,123
"Wed, Mar 18, 2009",DEN,111,MEM,109
"Wed, Mar 18, 2009",ORL,106,MIL,80
"Wed, Mar 18, 2009",MIN,93,NOH,94
"Wed, Mar 18, 2009",BKN,115,NYK,89
"Wed, Mar 18, 2009",CHI,103,OKC,96
"Wed, Mar 18, 2009",PHI,116,PHX,126
"Thu, Mar 19, 2009",DAL,87,ATL,95
"Thu, Mar 19, 2009",POR,92,CLE,97
"Thu, Mar 19, 2009",GSW,106,LAL,114
"Fri, Mar 20, 2009",WAS,105,DEN,116
"Fri, Mar 20, 2009",LAC,90,DET,108
"Fri, Mar 20, 2009",PHI,111,GSW,119
"Fri, Mar 20, 2009",MIN,88,HOU,107
"Fri, Mar 20, 2009",DAL,94,IND,92
"Fri, Mar 20, 2009",MIA,88,BKN,96
"Fri, Mar 20, 2009",MEM,84,NOH,96
"Fri, Mar 20, 2009",SAC,121,NYK,94
"Fri, Mar 20, 2009",UTA,101,OKC,94
"Fri, Mar 20, 2009",BOS,80,SAS,77
"Fri, Mar 20, 2009",CHA,102,TOR,89
"Sat, Mar 21, 2009",IND,108,CHA,83
"Sat, Mar 21, 2009",LAL,117,CHI,109
"Sat, Mar 21, 2009",ATL,96,CLE,102
"Sat, Mar 21, 2009",BOS,105,MEM,87
"Sat, Mar 21, 2009",POR,96,MIL,84
"Sat, Mar 21, 2009",NYK,103,ORL,110
"Sat, Mar 21, 2009",WAS,96,PHX,128
"Sun, Mar 22, 2009",MIA,101,DET,96
