Date,Visitor/Neutral,PTS,Home/Neutral,PTS
"Sun, Mar 23, 2008",DEN,109,TOR,100
"Sun, Mar 23, 2008",DET,83,WAS,95
"Mon, Mar 24, 2008",PHI,95,BOS,90
"Mon, Mar 24, 2008",PHX,105,DET,110
"Mon, Mar 24, 2008",LAL,123,GSW,119
"Mon, Mar 24, 2008",SAC,100,HOU,108
"Mon, Mar 24, 2008",DEN,120,MEM,106
"Mon, Mar 24, 2008",MIL,73,MIA,78
"Mon, Mar 24, 2008",BKN,106,NYK,91
"Mon, Mar 24, 2008",POR,84,OKC,97
"Tue, Mar 25, 2008",ATL,94,CHI,103
"Tue, Mar 25, 2008",LAC,90,DAL,103
"Tue, Mar 25, 2008",NOH,114,IND,106
"Tue, Mar 25, 2008",SAS,107,ORL,97
"Tue, Mar 25, 2008",WAS,82,POR,102
"Tue, Mar 25, 2008",CHA,106,UTA,128
"Wed, Mar 26, 2008",MIL,96,ATL,115
"Wed, Mar 26, 2008",PHX,97,BOS,117
"Wed, Mar 26, 2008",NOH,100,CLE,99
"Wed, Mar 26, 2008",MIN,86,HOU,97
"Wed, Mar 26, 2008",CHA,108,LAL,95
"Wed, Mar 26, 2008",IND,117,BKN,124
"Wed, Mar 26, 2008",MIA,96,NYK,103
"Wed, Mar 26, 2008",CHI,99,PHI,121
"Wed, Mar 26, 2008",MEM,106,SAC,107
"Wed, Mar 26, 2008",LAC,88,SAS,97
"Wed, Mar 26, 2008",WAS,104,OKC,99
"Wed, Mar 26, 2008",DET,82,TOR,89
"Thu, Mar 27, 2008",DAL,105,DEN,118
"Thu, Mar 27, 2008",MIA,69,DET,85
"Thu, Mar 27, 2008",POR,95,GSW,111
"Fri, Mar 28, 2008",CHI,103,ATL,106
"Fri, Mar 28, 2008",NOH,92,BOS,112
"Fri, Mar 28, 2008",BKN,115,IND,123
"Fri, Mar 28, 2008",MEM,114,LAL,111
"Fri, Mar 28, 2008",ORL,103,MIL,86
"Fri, Mar 28, 2008",PHX,107,PHI,93
"Fri, Mar 28, 2008",WAS,114,SAC,108
"Fri, Mar 28, 2008",MIN,84,SAS,99
"Fri, Mar 28, 2008",CHA,96,OKC,93
"Fri, Mar 28, 2008",NYK,95,TOR,103
"Fri, Mar 28, 2008",LAC,101,UTA,121
"Sat, Mar 29, 2008",MIL,111,CHI,114
"Sat, Mar 29, 2008",GSW,112,DEN,119
"Sat, Mar 29, 2008",CLE,71,DET,85
"Sat, Mar 29, 2008",MEM,97,LAC,110
"Sat, Mar 29, 2008",PHX,110,BKN,104
"Sat, Mar 29, 2008",CHA,93,POR,85
"Sun, Mar 30, 2008",NYK,109,ATL,114
"Sun, Mar 30, 2008",MIA,62,BOS,88
"Sun, Mar 30, 2008",PHI,88,CLE,91
"Sun, Mar 30, 2008",DAL,104,GSW,114
"Sun, Mar 30, 2008",WAS,120,LAL,126
"Sun, Mar 30, 2008",UTA,103,MIN,110
"Sun, Mar 30, 2008",HOU,88,SAS,109
"Sun, Mar 30, 2008",SAC,120,OKC,107
"Sun, Mar 30, 2008",NOH,118,TOR,111
"Mon, Mar 31, 2008",TOR,104,CHA,100
"Mon, Mar 31, 2008",MIA,85,IND,105
"Mon, Mar 31, 2008",DAL,93,LAC,86
"Mon, Mar 31, 2008",ATL,116,MEM,99
"Mon, Mar 31, 2008",DEN,117,PHX,132
"Mon, Mar 31, 2008",WAS,87,UTA,129
"Tue, Apr 1, 2008",BOS,106,CHI,92
"Tue, Apr 1, 2008",PHX,120,DEN,126
"Tue, Apr 1, 2008",NYK,115,MIL,119
"Tue, Apr 1, 2008",DET,94,MIN,90
"Tue, Apr 1, 2008",PHI,108,BKN,99
"Tue, Apr 1, 2008",NOH,98,ORL,97
"Tue, Apr 1, 2008",HOU,98,SAC,99
"Tue, Apr 1, 2008",GSW,92,SAS,116
"Wed, Apr 2, 2008",TOR,120,ATL,127
"Wed, Apr 2, 2008",IND,77,BOS,92
"Wed, Apr 2, 2008",CLE,118,CHA,114
"Wed, Apr 2, 2008",GSW,86,DAL,111
"Wed, Apr 2, 2008",POR,91,LAL,104
"Wed, Apr 2, 2008",NYK,114,MEM,130
"Wed, Apr 2, 2008",NOH,106,MIA,77
"Wed, Apr 2, 2008",LAC,102,OKC,84
"Wed, Apr 2, 2008",MIN,100,UTA,117
"Wed, Apr 2, 2008",MIL,110,WAS,109
"Thu, Apr 3, 2008",CHI,101,CLE,98
"Thu, Apr 3, 2008",HOU,95,POR,86
"Thu, Apr 3, 2008",LAC,98,SAC,110
"Fri, Apr 4, 2008",PHI,109,ATL,104
"Fri, Apr 4, 2008",BKN,87,DET,106
"Fri, Apr 4, 2008",DAL,108,LAL,112
"Fri, Apr 4, 2008",GSW,117,MEM,86
"Fri, Apr 4, 2008",IND,105,MIL,101
"Fri, Apr 4, 2008",NYK,110,NOH,118
"Fri, Apr 4, 2008",MIN,88,PHX,117
"Fri, Apr 4, 2008",HOU,79,OKC,66
"Fri, Apr 4, 2008",CHA,105,TOR,100
"Fri, Apr 4, 2008",SAS,64,UTA,90
"Fri, Apr 4, 2008",MIA,95,WAS,109
"Sat, Apr 5, 2008",BOS,101,CHA,78
"Sat, Apr 5, 2008",WAS,99,CHI,87
"Sat, Apr 5, 2008",ORL,101,CLE,86
"Sat, Apr 5, 2008",SAC,118,DEN,115
"Sat, Apr 5, 2008",TOR,90,BKN,99
"Sat, Apr 5, 2008",ATL,92,PHI,85
"Sun, Apr 6, 2008",MIL,97,IND,105
"Sun, Apr 6, 2008",HOU,105,LAC,79
"Sun, Apr 6, 2008",DET,91,MIA,75
"Sun, Apr 6, 2008",MEM,113,MIN,101
"Sun, Apr 6, 2008",GSW,96,NOH,108
"Sun, Apr 6, 2008",ORL,90,NYK,100
"Sun, Apr 6, 2008",DAL,105,PHX,98
"Sun, Apr 6, 2008",SAS,72,POR,65
"Sun, Apr 6, 2008",LAL,114,SAC,92
"Sun, Apr 6, 2008",DEN,147,OKC,151
"Tue, Apr 8, 2008",MIN,119,CHA,121
"Tue, Apr 8, 2008",OKC,83,DAL,99
"Tue, Apr 8, 2008",NYK,98,DET,94
"Tue, Apr 8, 2008",SAC,132,GSW,140
"Tue, Apr 8, 2008",ATL,98,IND,112
"Tue, Apr 8, 2008",DEN,117,LAC,99
"Tue, Apr 8, 2008",PHX,127,MEM,113
"Tue, Apr 8, 2008",CHI,88,MIA,95
"Tue, Apr 8, 2008",BOS,107,MIL,104
"Tue, Apr 8, 2008",UTA,77,NOH,66
"Tue, Apr 8, 2008",LAL,103,POR,112
"Wed, Apr 9, 2008",BKN,83,CLE,104
"Wed, Apr 9, 2008",OKC,80,HOU,103
"Wed, Apr 9, 2008",NOH,122,MIN,90
"Wed, Apr 9, 2008",CHA,107,NYK,109
"Wed, Apr 9, 2008",CHI,83,ORL,115
"Wed, Apr 9, 2008",DET,94,PHI,101
"Wed, Apr 9, 2008",PHX,96,SAS,79
"Wed, Apr 9, 2008",MIL,93,TOR,111
"Wed, Apr 9, 2008",BOS,95,WAS,109
"Thu, Apr 10, 2008",UTA,94,DAL,97
"Thu, Apr 10, 2008",DEN,114,GSW,105
"Thu, Apr 10, 2008",LAL,106,LAC,78
"Fri, Apr 11, 2008",MIL,86,BOS,102
"Fri, Apr 11, 2008",CLE,95,CHI,100
"Fri, Apr 11, 2008",WAS,74,DET,102
"Fri, Apr 11, 2008",PHX,90,HOU,101
"Fri, Apr 11, 2008",NOH,104,LAL,107
"Fri, Apr 11, 2008",MEM,96,MIA,91
"Fri, Apr 11, 2008",ATL,116,NYK,104
"Fri, Apr 11, 2008",MIN,102,ORL,101
"Fri, Apr 11, 2008",IND,85,PHI,76
"Fri, Apr 11, 2008",POR,86,SAC,103
"Fri, Apr 11, 2008",OKC,74,SAS,95
"Fri, Apr 11, 2008",BKN,85,TOR,113
"Sat, Apr 12, 2008",BOS,99,ATL,89
"Sat, Apr 12, 2008",LAC,116,GSW,122
"Sat, Apr 12, 2008",CHA,107,IND,103
"Sat, Apr 12, 2008",MIN,114,MEM,105
"Sat, Apr 12, 2008",BKN,111,MIL,98
"Sat, Apr 12, 2008",DAL,105,POR,108
"Sat, Apr 12, 2008",NOH,91,SAC,94
"Sat, Apr 12, 2008",DEN,97,UTA,124
"Sat, Apr 12, 2008",PHI,93,WAS,109
"Sun, Apr 13, 2008",ORL,104,CHI,84
"Sun, Apr 13, 2008",MIA,76,CLE,84
"Sun, Apr 13, 2008",HOU,94,DEN,111
"Sun, Apr 13, 2008",TOR,84,DET,91
"Sun, Apr 13, 2008",SAS,85,LAL,106
"Sun, Apr 13, 2008",DAL,95,OKC,99
"Mon, Apr 14, 2008",CHI,151,MIL,135
"Mon, Apr 14, 2008",BOS,99,NYK,93
"Mon, Apr 14, 2008",CLE,91,PHI,90
"Mon, Apr 14, 2008",GSW,116,PHX,122
"Mon, Apr 14, 2008",SAS,101,SAC,98
"Mon, Apr 14, 2008",MIA,75,TOR,91
"Mon, Apr 14, 2008",HOU,96,UTA,105
"Mon, Apr 14, 2008",IND,110,WAS,117
"Tue, Apr 15, 2008",ORL,121,ATL,105
"Tue, Apr 15, 2008",MIN,103,DET,115
"Tue, Apr 15, 2008",SAC,101,LAL,124
"Tue, Apr 15, 2008",CHA,108,BKN,112
"Tue, Apr 15, 2008",LAC,92,NOH,114
"Tue, Apr 15, 2008",MEM,91,POR,113
"Wed, Apr 16, 2008",BKN,94,BOS,105
"Wed, Apr 16, 2008",PHI,109,CHA,115
"Wed, Apr 16, 2008",TOR,97,CHI,107
"Wed, Apr 16, 2008",DET,84,CLE,74
"Wed, Apr 16, 2008",NOH,98,DAL,111
"Wed, Apr 16, 2008",MEM,111,DEN,120
"Wed, Apr 16, 2008",OKC,126,GSW,121
"Wed, Apr 16, 2008",LAC,75,HOU,93
"Wed, Apr 16, 2008",NYK,123,IND,132
"Wed, Apr 16, 2008",ATL,99,MIA,113
"Wed, Apr 16, 2008",MIL,101,MIN,110
"Wed, Apr 16, 2008",WAS,83,ORL,103
"Wed, Apr 16, 2008",POR,91,PHX,100
"Wed, Apr 16, 2008",UTA,80,SAS,109
